pergunta,resposta
Qual é o objetivo principal da Resolução mencionada para as atividades complementares na Universidade Federal do Amazonas?,"O objetivo principal da Resolução é regulamentar as atividades complementares relacionadas ao ensino, pesquisa e extensão, visando enriquecer a formação acadêmica dos estudantes de graduação, promovendo a interdisciplinaridade e o desenvolvimento de habilidades e competências."
Pergunta: O que foi aprovado durante a reunião do Conselho da Universidade Federal do Amazonas?,"
Resposta: Durante a reunião do Conselho da Universidade Federal do Amazonas, foi aprovada a utilização de recursos suplementares para o TACO - Trabalho de Acompanhamento Contínuo e Orientação - na sala da fazenda experimental da universidade, em Manaus."
"Pergunta: Qual é a finalidade da Resolução n° X da Universidade Federal do Amazonas, em relação à entrega de exercícios escolares e provas finais?","
Resposta: A Resolução estabelece que todos os exercícios escolares e provas finais devem ser entregues pelos professores em prazos determinados, garantindo que os alunos tenham a oportunidade de revisar suas notas e solicitar revisões, seguindo um processo detalhado e fundamentado."
Pergunta: O que a Lei nº novembro proíbe em relação à ocupação de vagas em instituições públicas de ensino superior?,"
Resposta: A Lei proíbe que a mesma pessoa ocupe simultaneamente duas vagas como estudante em curso de graduação em instituições públicas de ensino superior em todo território nacional. Se constatada a duplicidade, o aluno deverá optar por uma das vagas em um prazo de cinco dias úteis, sob pena de cancelamento da matrícula."
Pergunta: Quais são as medidas adotadas pela Universidade Federal do Amazonas em relação ao desempenho dos estudantes do ensino médio no estado?,"
Resposta: A Universidade Federal do Amazonas adota medidas considerando o desempenho médio nacional no Exame Nacional do Ensino Médio, tanto para os estudantes do ensino médio situados no interior do estado quanto para aqueles localizados nas áreas urbanas, visando garantir um processo de seleção que promova o desenvolvimento educacional e a qualidade de ensino."
Qual é a estrutura responsável por aprovar normas sobre gestão administrativa e recursos humanos na Universidade Federal do Amazonas?,"A Câmara de Administração e Finanças, vinculada ao Conselho de Administração, é responsável por aprovar normas sobre gestão administrativa e recursos humanos na UFAM."
Pergunta: Qual é o principal objetivo do decreto mencionado na descrição?,"
Resposta: O decreto em questão tem como principal objetivo promover a regularização e a promoção do esporte, tratando de temas relacionados ao sistema de saúde, à oferta de níveis mais elevados no SUS e à promoção da atividade física, conforme estabelecido pela legislação federal vigente."
Pergunta: Qual órgão responsável por aprovar o calendário acadêmico da Universidade Federal do Amazonas?,"
Resposta: O calendário acadêmico da Universidade Federal do Amazonas é aprovado pelo Conselho de Ensino, Pesquisa e Extensão (CONSEPE), conforme estabelecido na legislação interna da instituição."
Pergunta: O que a resolução aborda em relação aos tempos de duração dos cursos de graduação na Universidade Federal do Amazonas?,"
Resposta: A resolução padroniza os mecanismos de mensuração dos tempos dos cursos de graduação da universidade, estabelecendo que o tempo mínimo de duração do curso é de doze semestres, podendo ser acrescido de até cinquenta por cento desse tempo conforme o projeto pedagógico, garantindo também um tempo máximo para conclusão do curso."
Pergunta: Qual é a finalidade das atividades complementares previstas na legislação da Universidade Federal do Amazonas?,"
Resposta: As atividades complementares têm como finalidade enriquecer a formação acadêmica dos estudantes, incentivando a participação em atividades extracurriculares que contribuam para o desenvolvimento de competências e habilidades relacionadas ao ensino, pesquisa e extensão."
Pergunta: Qual é o objetivo do programa de mobilidade estudantil estabelecido pela Universidade Federal do Amazonas?,"
Resposta: O programa de mobilidade estudantil destina-se a permitir que instituições federais de ensino superior temporariamente ofereçam disciplinas de cursos de graduação para alunos visitantes de outras instituições, mediante acordos e convênios estabelecidos entre as partes envolvidas."
Pergunta: Qual é a importância do reconhecimento de diplomas de cursos superiores pela Universidade Federal do Amazonas?,"
Resposta: O reconhecimento dos diplomas de cursos superiores pela Universidade Federal do Amazonas é essencial para conferir validade nacional aos títulos acadêmicos e assegurar que os profissionais formados estejam aptos a exercer suas atividades dentro da legislação vigente."
Pergunta: O que a Resolução mencionada estabelece em relação à média mínima para aprovação dos discentes na Universidade Federal do Amazonas?,"
Resposta: A Resolução estabelece que o discente deve obter média final superior ou igual a 5,0 (cinco) considerando as médias das avaliações realizadas ao longo do período letivo. Em caso de reprovação por média inferior a 5,0, o estudante pode ter direito à realização de prova final para tentar alcançar a média mínima exigida."
"Pergunta: De acordo com a legislação da Universidade Federal do Amazonas, como é estabelecido o procedimento para solicitação de segunda chamada de provas?","
Resposta: O requerimento de segunda chamada de provas deve ser feito mediante protocolo na coordenação do curso, dentro do prazo estabelecido pelo professor responsável pela disciplina. O motivo para solicitação deve ser devidamente comprovado e justificado conforme as normas vigentes da instituição."
Qual é o objetivo do programa de monitoria na Universidade Federal do Amazonas e qual a modalidade de bolsa oferecida aos alunos participantes?,"O objetivo do programa é estimular a participação ativa dos alunos de graduação em diversas atividades acadêmicas, como apoio à docência. A modalidade de bolsa oferecida é estabelecida conforme a disponibilidade orçamentária e financeira do poder executivo, Ministério da Educação e da própria universidade."
Pergunta: O que motivou a Universidade Federal do Amazonas a alterar e consolidar normas internas relacionadas aos cursos sequenciais?,"
Resposta: A crescente demanda de alunos ex-cursistas não oferecidos pelo ensino superior da cidade, a necessidade de viabilizar vagas para alunos transferidos/removidos por afinidade de curso e a manifestação nacional permitindo o uso desse processo em casos excepcionais foram motivos para a universidade realizar tais mudanças."
Pergunta: Qual é a legislação que estabelece o calendário acadêmico para a graduação na Universidade Federal do Amazonas?,"
Resposta: A legislação que estabelece o calendário acadêmico para a graduação na Universidade Federal do Amazonas é definida por resoluções e portarias, como a Resolução nº X e a Portaria nº Y, que determinam o início e fim das atividades letivas, provas finais, registro de conclusão de curso, entre outros aspectos importantes para o funcionamento acadêmico."
Pergunta: O que a legislação da Universidade Federal do Amazonas proíbe em relação aos alunos?,"
Resposta: A legislação da UFAM proíbe oficialmente a inclusão de qualquer trabalho acadêmico ou escolar realizado por alunos não matriculados, considerando nulo qualquer tipo de registro, exceto em casos comprovados de erro, mediante recurso."
Pergunta: Quais são os órgãos responsáveis pela gestão dos registros acadêmicos na Universidade Federal do Amazonas?,"
Resposta: Os órgãos responsáveis pela gestão dos registros acadêmicos na Universidade Federal do Amazonas são o Departamento Registro Acadêmico, a Coordenação de Orientação Acadêmica e a Coordenação de Registro Controle."
